pid	ip	cluster
6043	1.8	C5
6043	2.0	C5
6044	1.3	C4
6044	1.5	C3
6044	1.6	C5
6044	1.7	C5
6044	1.8	C5
6044	2.0	C5
6045	1.3	C4
6045	1.5	C3
6045	1.6	C5
6045	1.7	C5
6045	1.8	C5
6045	2.0	C5
6046	1.3	C4
6046	1.5	C3
6046	1.6	C5
6046	1.7	C5
6046	1.8	C5
6046	2.0	C5
6047	1.3	C3
6047	1.5	C18
6047	1.6	C20
6047	1.7	C20
6047	1.8	C21
6047	2.0	C21
6048	1.3	C9
6048	1.5	C9
6048	1.6	C9
6048	1.7	C9
6048	1.8	C9
6048	2.0	C9
6049	1.3	C4
6049	1.5	C3
6049	1.6	C5
6049	1.7	C5
6049	1.8	C5
6049	2.0	C5
6050	1.3	C4
6050	1.5	C3
6050	1.6	C5
6050	1.7	C5
6050	1.8	C5
6050	2.0	C5
6051	1.3	C11
6051	1.5	C12
6051	1.6	C12
6051	1.7	C12
6051	1.8	C12
6051	2.0	C12
6052	1.3	C4
6052	1.5	C3
6052	1.6	C5
6052	1.7	C5
6052	1.8	C5
6052	2.0	C5
6053	1.3	C12
6053	1.5	C13
6053	1.6	C13
6053	1.7	C13
6053	1.8	C13
6053	2.0	C13
6054	1.3	C1
6054	1.5	C11
6054	1.6	C11
6054	1.7	C11
6054	1.8	C11
6054	2.0	C11
6055	1.3	C4
6055	1.5	C3
6055	1.6	C5
6055	1.7	C5
6055	1.8	C5
6055	2.0	C5
6056	1.3	C7
6056	1.5	C7
6056	1.6	C7
6056	1.7	C7
6056	1.8	C7
6056	2.0	C7
6057	1.3	C4
6057	1.5	C3
6057	1.6	C5
6057	1.7	C5
6057	1.8	C5
6057	2.0	C5
6058	1.3	C10
6058	1.5	C10
6058	1.6	C10
6058	1.7	C10
6058	1.8	C10
6058	2.0	C10
6059	1.3	C4
6059	1.5	C3
6059	1.6	C5
6059	1.7	C5
6059	1.8	C5
6059	2.0	C5
6060	1.3	C4
6060	1.5	C3
6060	1.6	C5
6060	1.7	C5
6060	1.8	C5
6060	2.0	C5
6061	1.3	C4
6061	1.5	C3
6061	1.6	C5
6061	1.7	C5
6061	1.8	C5
6061	2.0	C5
6062	1.3	C4
6062	1.5	C3
6062	1.6	C5
6062	1.7	C5
6062	1.8	C5
6062	2.0	C5
6063	1.3	C4
6063	1.5	C3
6063	1.6	C5
6063	1.7	C5
6063	1.8	C5
6063	2.0	C5
6064	1.3	C11
6064	1.5	C12
6064	1.6	C12
6064	1.7	C12
6064	1.8	C12
6064	2.0	C12
6065	1.3	C4
6065	1.5	C3
6065	1.6	C5
6065	1.7	C5
6065	1.8	C5
6065	2.0	C5
6066	1.3	C1
6066	1.5	C2
6066	1.6	C2
6066	1.7	C2
6066	1.8	C2
6066	2.0	C2
6067	1.3	C4
6067	1.5	C3
6067	1.6	C5
6067	1.7	C5
6067	1.8	C5
6067	2.0	C5
6068	1.3	C7
6068	1.5	C7
6068	1.6	C7
6068	1.7	C7
6068	1.8	C7
6068	2.0	C7
6069	1.3	C4
6069	1.5	C3
6069	1.6	C5
6069	1.7	C5
6069	1.8	C5
6069	2.0	C5
6070	1.3	C7
6070	1.5	C7
6070	1.6	C7
6070	1.7	C7
6070	1.8	C7
6070	2.0	C7
6071	1.3	C4
6071	1.5	C3
6071	1.6	C5
6071	1.7	C5
6071	1.8	C5
6071	2.0	C5
6072	1.3	C11
6072	1.5	C12
6072	1.6	C12
6072	1.7	C12
6072	1.8	C12
6072	2.0	C12
6073	1.3	C2
6073	1.5	C1
6073	1.6	C1
6073	1.7	C1
6073	1.8	C1
6073	2.0	C1
6074	1.3	C6
6074	1.5	C6
6074	1.6	C6
6074	1.7	C6
6074	1.8	C6
6074	2.0	C6
6075	1.3	C4
6075	1.5	C3
6075	1.6	C5
6075	1.7	C5
6075	1.8	C5
6075	2.0	C5
6076	1.3	C4
6076	1.5	C3
6076	1.6	C5
6076	1.7	C5
6076	1.8	C5
6076	2.0	C5
6077	1.3	C4
6077	1.5	C3
6077	1.6	C5
6077	1.7	C5
6077	1.8	C5
6077	2.0	C5
6078	1.3	C4
6078	1.5	C3
6078	1.6	C16
6078	1.7	C16
6078	1.8	C16
6078	2.0	C16
6079	1.3	C4
6079	1.5	C3
6079	1.6	C5
6079	1.7	C5
6079	1.8	C5
6079	2.0	C5
6080	1.3	C4
6080	1.5	C3
6080	1.6	C5
6080	1.7	C5
6080	1.8	C5
6080	2.0	C5
6081	1.3	C2
6081	1.5	C1
6081	1.6	C1
6081	1.7	C1
6081	1.8	C1
6081	2.0	C1
6082	1.3	C4
6082	1.5	C17
6082	1.6	C18
6082	1.7	C18
6082	1.8	C19
6082	2.0	C19
6083	1.3	C4
6083	1.5	C3
6083	1.6	C5
6083	1.7	C5
6083	1.8	C5
6083	2.0	C5
6084	1.3	C3
6084	1.5	C18
6084	1.6	C20
6084	1.7	C20
6084	1.8	C21
6084	2.0	C21
6085	1.3	C4
6085	1.5	C3
6085	1.6	C5
6085	1.7	C5
6085	1.8	C5
6085	2.0	C5
6086	1.3	C4
6086	1.5	C3
6086	1.6	C5
6086	1.7	C5
6086	1.8	C5
6086	2.0	C5
6087	1.3	C4
6087	1.5	C3
6087	1.6	C5
6087	1.7	C5
6087	1.8	C5
6087	2.0	C5
6088	1.3	C4
6088	1.5	C3
6088	1.6	C5
6088	1.7	C5
6088	1.8	C5
6088	2.0	C5
6089	1.3	C11
6089	1.5	C12
6089	1.6	C12
6089	1.7	C12
6089	1.8	C12
6089	2.0	C12
6090	1.3	C4
6090	1.5	C3
6090	1.6	C5
6090	1.7	C5
6090	1.8	C5
6090	2.0	C5
6091	1.3	C6
6091	1.5	C6
6091	1.6	C6
6091	1.7	C6
6091	1.8	C6
6091	2.0	C6
6092	1.3	C4
6092	1.5	C3
6092	1.6	C5
6092	1.7	C5
6092	1.8	C5
6092	2.0	C5
6093	1.3	C2
6093	1.5	C14
6093	1.6	C14
6093	1.7	C14
6093	1.8	C14
6093	2.0	C14
6094	1.3	C4
6094	1.5	C3
6094	1.6	C5
6094	1.7	C5
6094	1.8	C5
6094	2.0	C5
6095	1.3	C2
6095	1.5	C1
6095	1.6	C1
6095	1.7	C1
6095	1.8	C1
6095	2.0	C1
6096	1.3	C10
6096	1.5	C10
6096	1.6	C10
6096	1.7	C10
6096	1.8	C10
6096	2.0	C10
6097	1.3	C3
6097	1.5	C18
6097	1.6	C20
6097	1.7	C20
6097	1.8	C21
6097	2.0	C21
6098	1.3	C4
6098	1.5	C3
6098	1.6	C5
6098	1.7	C5
6098	1.8	C5
6098	2.0	C5
6099	1.3	C2
6099	1.5	C14
6099	1.6	C14
6099	1.7	C14
6099	1.8	C14
6099	2.0	C14
6100	1.3	C4
6100	1.5	C3
6100	1.6	C5
6100	1.7	C5
6100	1.8	C5
6100	2.0	C5
6101	1.3	C1
6101	1.5	C11
6101	1.6	C11
6101	1.7	C11
6101	1.8	C11
6101	2.0	C11
6102	1.3	C4
6102	1.5	C3
6102	1.6	C5
6102	1.7	C5
6102	1.8	C5
6102	2.0	C5
6103	1.3	C2
6103	1.5	C14
6103	1.6	C14
6103	1.7	C14
6103	1.8	C14
6103	2.0	C14
6104	1.3	C4
6104	1.5	C3
6104	1.6	C16
6104	1.7	C16
6104	1.8	C16
6104	2.0	C16
6105	1.3	C4
6105	1.5	C3
6105	1.6	C5
6105	1.7	C5
6105	1.8	C5
6105	2.0	C5
6106	1.3	C4
6106	1.5	C3
6106	1.6	C5
6106	1.7	C5
6106	1.8	C5
6106	2.0	C5
6107	1.3	C4
6107	1.5	C3
6107	1.6	C5
6107	1.7	C5
6107	1.8	C5
6107	2.0	C5
6108	1.3	C4
6108	1.5	C3
6108	1.6	C16
6108	1.7	C16
6108	1.8	C16
6108	2.0	C16
6109	1.3	C4
6109	1.5	C3
6109	1.6	C5
6109	1.7	C5
6109	1.8	C5
6109	2.0	C5
6110	1.3	C4
6110	1.5	C3
6110	1.6	C5
6110	1.7	C5
6110	1.8	C5
6110	2.0	C5
6111	1.3	C4
6111	1.5	C3
6111	1.6	C16
6111	1.7	C16
6111	1.8	C16
6111	2.0	C16
6112	1.3	C4
6112	1.5	C3
6112	1.6	C5
6112	1.7	C5
6112	1.8	C5
6112	2.0	C5
6113	1.3	C4
6113	1.5	C3
6113	1.6	C5
6113	1.7	C5
6113	1.8	C5
6113	2.0	C5
6114	1.3	C4
6114	1.5	C3
6114	1.6	C5
6114	1.7	C5
6114	1.8	C5
6114	2.0	C5
6115	1.3	C2
6115	1.5	C1
6115	1.6	C1
6115	1.7	C1
6115	1.8	C1
6115	2.0	C1
6116	1.3	C4
6116	1.5	C3
6116	1.6	C5
6116	1.7	C5
6116	1.8	C5
6116	2.0	C5
6117	1.3	C4
6117	1.5	C3
6117	1.6	C5
6117	1.7	C5
6117	1.8	C5
6117	2.0	C5
6118	1.3	C4
6118	1.5	C3
6118	1.6	C5
6118	1.7	C5
6118	1.8	C5
6118	2.0	C5
6119	1.3	C1
6119	1.5	C11
6119	1.6	C11
6119	1.7	C11
6119	1.8	C11
6119	2.0	C11
6120	1.3	C6
6120	1.5	C6
6120	1.6	C6
6120	1.7	C6
6120	1.8	C6
6120	2.0	C6
6121	1.3	C6
6121	1.5	C6
6121	1.6	C6
6121	1.7	C6
6121	1.8	C6
6121	2.0	C6
6122	1.3	C4
6122	1.5	C3
6122	1.6	C5
6122	1.7	C5
6122	1.8	C5
6122	2.0	C5
6123	1.3	C4
6123	1.5	C3
6123	1.6	C5
6123	1.7	C5
6123	1.8	C5
6123	2.0	C5
6124	1.3	C4
6124	1.5	C3
6124	1.6	C5
6124	1.7	C5
6124	1.8	C5
6124	2.0	C5
6125	1.3	C4
6125	1.5	C3
6125	1.6	C16
6125	1.7	C16
6125	1.8	C16
6125	2.0	C16
6126	1.3	C4
6126	1.5	C3
6126	1.6	C5
6126	1.7	C5
6126	1.8	C5
6126	2.0	C5
6127	1.3	C4
6127	1.5	C3
6127	1.6	C5
6127	1.7	C5
6127	1.8	C5
6127	2.0	C5
6128	1.3	C4
6128	1.5	C3
6128	1.6	C5
6128	1.7	C5
6128	1.8	C5
6128	2.0	C5
6129	1.3	C11
6129	1.5	C12
6129	1.6	C12
6129	1.7	C12
6129	1.8	C12
6129	2.0	C12
6130	1.3	C4
6130	1.5	C3
6130	1.6	C5
6130	1.7	C5
6130	1.8	C5
6130	2.0	C5
6131	1.3	C4
6131	1.5	C3
6131	1.6	C5
6131	1.7	C5
6131	1.8	C5
6131	2.0	C5
6132	1.3	C7
6132	1.5	C7
6132	1.6	C7
6132	1.7	C7
6132	1.8	C7
6132	2.0	C7
6133	1.3	C4
6133	1.5	C3
6133	1.6	C5
6133	1.7	C5
6133	1.8	C5
6133	2.0	C5
6134	1.3	C4
6134	1.5	C3
6134	1.6	C5
6134	1.7	C5
6134	1.8	C5
6134	2.0	C5
6135	1.3	C10
6135	1.5	C10
6135	1.6	C10
6135	1.7	C10
6135	1.8	C10
6135	2.0	C10
6136	1.3	C7
6136	1.5	C7
6136	1.6	C7
6136	1.7	C7
6136	1.8	C7
6136	2.0	C7
6137	1.3	C4
6137	1.5	C3
6137	1.6	C5
6137	1.7	C5
6137	1.8	C5
6137	2.0	C5
6138	1.3	C4
6138	1.5	C3
6138	1.6	C5
6138	1.7	C5
6138	1.8	C5
6138	2.0	C5
6139	1.3	C4
6139	1.5	C3
6139	1.6	C5
6139	1.7	C5
6139	1.8	C5
6139	2.0	C5
6140	1.3	C6
6140	1.5	C6
6140	1.6	C6
6140	1.7	C6
6140	1.8	C6
6140	2.0	C6
6141	1.3	C4
6141	1.5	C3
6141	1.6	C5
6141	1.7	C5
6141	1.8	C5
6141	2.0	C5
6142	1.3	C7
6142	1.5	C7
6142	1.6	C7
6142	1.7	C7
6142	1.8	C7
6142	2.0	C7
6143	1.3	C4
6143	1.5	C3
6143	1.6	C5
6143	1.7	C5
6143	1.8	C5
6143	2.0	C5
6144	1.3	C4
6144	1.5	C3
6144	1.6	C5
6144	1.7	C5
6144	1.8	C5
6144	2.0	C5
6145	1.3	C4
6145	1.5	C3
6145	1.6	C5
6145	1.7	C5
6145	1.8	C5
6145	2.0	C5
6146	1.3	C4
6146	1.5	C3
6146	1.6	C5
6146	1.7	C5
6146	1.8	C5
6146	2.0	C5
6147	1.3	C4
6147	1.5	C3
6147	1.6	C5
6147	1.7	C5
6147	1.8	C5
6147	2.0	C5
6148	1.3	C4
6148	1.5	C3
6148	1.6	C5
6148	1.7	C5
6148	1.8	C5
6148	2.0	C5
6149	1.3	C4
6149	1.5	C3
6149	1.6	C5
6149	1.7	C5
6149	1.8	C5
6149	2.0	C5
6150	1.3	C9
6150	1.5	C9
6150	1.6	C9
6150	1.7	C9
6150	1.8	C9
6150	2.0	C9
6151	1.3	C4
6151	1.5	C3
6151	1.6	C5
6151	1.7	C5
6151	1.8	C5
6151	2.0	C5
6152	1.3	C4
6152	1.5	C3
6152	1.6	C5
6152	1.7	C5
6152	1.8	C5
6152	2.0	C5
6153	1.3	C4
6153	1.5	C3
6153	1.6	C5
6153	1.7	C5
6153	1.8	C5
6153	2.0	C5
6154	1.3	C12
6154	1.5	C13
6154	1.6	C13
6154	1.7	C13
6154	1.8	C13
6154	2.0	C13
6155	1.3	C11
6155	1.5	C12
6155	1.6	C12
6155	1.7	C12
6155	1.8	C12
6155	2.0	C12
6156	1.3	C4
6156	1.5	C3
6156	1.6	C5
6156	1.7	C5
6156	1.8	C5
6156	2.0	C5
6157	1.3	C4
6157	1.5	C3
6157	1.6	C5
6157	1.7	C5
6157	1.8	C5
6157	2.0	C5
6158	1.3	C4
6158	1.5	C3
6158	1.6	C5
6158	1.7	C5
6158	1.8	C5
6158	2.0	C5
6159	1.3	C4
6159	1.5	C3
6159	1.6	C5
6159	1.7	C5
6159	1.8	C5
6159	2.0	C5
6160	1.3	C4
6160	1.5	C3
6160	1.6	C5
6160	1.7	C5
6160	1.8	C5
6160	2.0	C5
6161	1.3	C4
6161	1.5	C3
6161	1.6	C5
6161	1.7	C5
6161	1.8	C5
6161	2.0	C5
6162	1.3	C4
6162	1.5	C3
6162	1.6	C5
6162	1.7	C5
6162	1.8	C5
6162	2.0	C5
6163	1.3	C4
6163	1.5	C3
6163	1.6	C5
6163	1.7	C5
6163	1.8	C5
6163	2.0	C5
6164	1.3	C4
6164	1.5	C17
6164	1.6	C18
6164	1.7	C18
6164	1.8	C19
6164	2.0	C19
6165	1.3	C3
6165	1.5	C18
6165	1.6	C20
6165	1.7	C20
6165	1.8	C21
6165	2.0	C5
6166	1.3	C9
6166	1.5	C9
6166	1.6	C9
6166	1.7	C9
6166	1.8	C9
6166	2.0	C9
6167	1.3	C4
6167	1.5	C3
6167	1.6	C5
6167	1.7	C5
6167	1.8	C5
6167	2.0	C5
6168	1.3	C2
6168	1.5	C1
6168	1.6	C1
6168	1.7	C1
6168	1.8	C1
6168	2.0	C1
6169	1.3	C4
6169	1.5	C3
6169	1.6	C5
6169	1.7	C5
6169	1.8	C5
6169	2.0	C5
6170	1.3	C4
6170	1.5	C3
6170	1.6	C5
6170	1.7	C5
6170	1.8	C5
6170	2.0	C5
6171	1.3	C4
6171	1.5	C3
6171	1.6	C5
6171	1.7	C5
6171	1.8	C5
6171	2.0	C5
6172	1.3	C4
6172	1.5	C3
6172	1.6	C16
6172	1.7	C16
6172	1.8	C16
6172	2.0	C16
6173	1.3	C4
6173	1.5	C3
6173	1.6	C5
6173	1.7	C5
6173	1.8	C5
6173	2.0	C5
6174	1.3	C4
6174	1.5	C3
6174	1.6	C5
6174	1.7	C5
6174	1.8	C5
6174	2.0	C5
6175	1.3	C4
6175	1.5	C3
6175	1.6	C5
6175	1.7	C5
6175	1.8	C5
6175	2.0	C5
6176	1.3	C12
6176	1.5	C13
6176	1.6	C13
6176	1.7	C13
6176	1.8	C13
6176	2.0	C13
6177	1.3	C12
6177	1.5	C13
6177	1.6	C13
6177	1.7	C13
6177	1.8	C13
6177	2.0	C13
6178	1.3	C3
6178	1.5	C5
6178	1.6	C4
6178	1.7	C4
6178	1.8	C3
6178	2.0	C3
6179	1.3	C2
6179	1.5	C14
6179	1.6	C14
6179	1.7	C14
6179	1.8	C14
6179	2.0	C14
6180	1.3	C7
6180	1.5	C7
6180	1.6	C7
6180	1.7	C7
6180	1.8	C7
6180	2.0	C7
6181	1.3	C11
6181	1.5	C12
6181	1.6	C12
6181	1.7	C12
6181	1.8	C12
6181	2.0	C12
6182	1.3	C2
6182	1.5	C1
6182	1.6	C19
6182	1.7	C19
6182	1.8	C20
6182	2.0	C20
6183	1.3	C12
6183	1.5	C13
6183	1.6	C13
6183	1.7	C13
6183	1.8	C13
6183	2.0	C13
6184	1.3	C2
6184	1.5	C1
6184	1.6	C1
6184	1.7	C1
6184	1.8	C1
6184	2.0	C1
6185	1.3	C4
6185	1.5	C3
6185	1.6	C5
6185	1.7	C5
6185	1.8	C5
6185	2.0	C5
6186	1.3	C9
6186	1.5	C9
6186	1.6	C9
6186	1.7	C9
6186	1.8	C9
6186	2.0	C9
6187	1.3	C9
6187	1.5	C9
6187	1.6	C9
6187	1.7	C9
6187	1.8	C9
6187	2.0	C9
6188	1.3	C4
6188	1.5	C3
6188	1.6	C16
6188	1.7	C16
6188	1.8	C16
6188	2.0	C16
6189	1.3	C4
6189	1.5	C3
6189	1.6	C5
6189	1.7	C5
6189	1.8	C5
6189	2.0	C5
6190	1.3	C4
6190	1.5	C3
6190	1.6	C5
6190	1.7	C5
6190	1.8	C5
6190	2.0	C5
6191	1.3	C4
6191	1.5	C3
6191	1.6	C5
6191	1.7	C5
6191	1.8	C5
6191	2.0	C5
6192	1.3	C4
6192	1.5	C3
6192	1.6	C5
6192	1.7	C5
6192	1.8	C5
6192	2.0	C5
6193	1.3	C4
6193	1.5	C3
6193	1.6	C5
6193	1.7	C5
6193	1.8	C5
6193	2.0	C5
6194	1.3	C4
6194	1.5	C3
6194	1.6	C5
6194	1.7	C5
6194	1.8	C5
6194	2.0	C5
6195	1.3	C2
6195	1.5	C1
6195	1.6	C1
6195	1.7	C1
6195	1.8	C1
6195	2.0	C1
6196	1.3	C11
6196	1.5	C12
6196	1.6	C12
6196	1.7	C12
6196	1.8	C12
6196	2.0	C12
6197	1.3	C4
6197	1.5	C3
6197	1.6	C5
6197	1.7	C5
6197	1.8	C5
6197	2.0	C5
6198	1.3	C4
6198	1.5	C3
6198	1.6	C5
6198	1.7	C5
6198	1.8	C5
6198	2.0	C5
6199	1.3	C4
6199	1.5	C3
6199	1.6	C5
6199	1.7	C5
6199	1.8	C5
6199	2.0	C5
6200	1.3	C4
6200	1.5	C3
6200	1.6	C5
6200	1.7	C5
6200	1.8	C5
6200	2.0	C5
6201	1.3	C1
6201	1.5	C11
6201	1.6	C11
6201	1.7	C11
6201	1.8	C11
6201	2.0	C11
6202	1.3	C4
6202	1.5	C3
6202	1.6	C5
6202	1.7	C5
6202	1.8	C5
6202	2.0	C5
6203	1.3	C4
6203	1.5	C3
6203	1.6	C5
6203	1.7	C5
6203	1.8	C5
6203	2.0	C5
6204	1.3	C4
6204	1.5	C3
6204	1.6	C5
6204	1.7	C5
6204	1.8	C5
6204	2.0	C5
6205	1.3	C4
6205	1.5	C3
6205	1.6	C5
6205	1.7	C5
6205	1.8	C5
6205	2.0	C5
6206	1.3	C1
6206	1.5	C11
6206	1.6	C11
6206	1.7	C11
6206	1.8	C11
6206	2.0	C11
6207	1.3	C4
6207	1.5	C3
6207	1.6	C5
6207	1.7	C5
6207	1.8	C5
6207	2.0	C5
6208	1.3	C4
6208	1.5	C3
6208	1.6	C5
6208	1.7	C5
6208	1.8	C5
6208	2.0	C5
6209	1.3	C10
6209	1.5	C10
6209	1.6	C10
6209	1.7	C10
6209	1.8	C10
6209	2.0	C10
6210	1.3	C10
6210	1.5	C10
6210	1.6	C10
6210	1.7	C10
6210	1.8	C10
6210	2.0	C10
6211	1.3	C4
6211	1.5	C3
6211	1.6	C5
6211	1.7	C5
6211	1.8	C5
6211	2.0	C5
6212	1.3	C4
6212	1.5	C3
6212	1.6	C5
6212	1.7	C5
6212	1.8	C5
6212	2.0	C5
6213	1.3	C4
6213	1.5	C3
6213	1.6	C5
6213	1.7	C5
6213	1.8	C5
6213	2.0	C5
6214	1.3	C3
6214	1.5	C5
6214	1.6	C4
6214	1.7	C4
6214	1.8	C3
6214	2.0	C3
6215	1.3	C4
6215	1.5	C3
6215	1.6	C5
6215	1.7	C5
6215	1.8	C5
6215	2.0	C5
6216	1.3	C4
6216	1.5	C3
6216	1.6	C16
6216	1.7	C16
6216	1.8	C16
6216	2.0	C16
6217	1.3	C4
6217	1.5	C3
6217	1.6	C5
6217	1.7	C5
6217	1.8	C5
6217	2.0	C5
6218	1.3	C4
6218	1.5	C3
6218	1.6	C5
6218	1.7	C5
6218	1.8	C5
6218	2.0	C5
6219	1.3	C11
6219	1.5	C12
6219	1.6	C12
6219	1.7	C12
6219	1.8	C12
6219	2.0	C12
6220	1.3	C4
6220	1.5	C3
6220	1.6	C5
6220	1.7	C5
6220	1.8	C5
6220	2.0	C5
6221	1.3	C7
6221	1.5	C7
6221	1.6	C7
6221	1.7	C7
6221	1.8	C7
6221	2.0	C7
6222	1.3	C12
6222	1.5	C13
6222	1.6	C13
6222	1.7	C13
6222	1.8	C13
6222	2.0	C13
6223	1.3	C4
6223	1.5	C3
6223	1.6	C5
6223	1.7	C5
6223	1.8	C5
6223	2.0	C5
6224	1.3	C4
6224	1.5	C3
6224	1.6	C5
6224	1.7	C5
6224	1.8	C5
6224	2.0	C5
6225	1.3	C2
6225	1.5	C14
6225	1.6	C14
6225	1.7	C14
6225	1.8	C14
6225	2.0	C14
6226	1.3	C4
6226	1.5	C3
6226	1.6	C16
6226	1.7	C16
6226	1.8	C16
6226	2.0	C16
6227	1.3	C4
6227	1.5	C3
6227	1.6	C5
6227	1.7	C5
6227	1.8	C5
6227	2.0	C5
6228	1.3	C7
6228	1.5	C7
6228	1.6	C7
6228	1.7	C7
6228	1.8	C7
6228	2.0	C7
6229	1.3	C7
6229	1.5	C7
6229	1.6	C7
6229	1.7	C7
6229	1.8	C7
6229	2.0	C7
6230	1.3	C4
6230	1.5	C3
6230	1.6	C5
6230	1.7	C5
6230	1.8	C5
6230	2.0	C5
6231	1.3	C1
6231	1.5	C2
6231	1.6	C2
6231	1.7	C2
6231	1.8	C2
6231	2.0	C2
6232	1.3	C10
6232	1.5	C10
6232	1.6	C10
6232	1.7	C10
6232	1.8	C10
6232	2.0	C10
6233	1.3	C4
6233	1.5	C3
6233	1.6	C5
6233	1.7	C5
6233	1.8	C5
6233	2.0	C5
6234	1.3	C4
6234	1.5	C3
6234	1.6	C5
6234	1.7	C5
6234	1.8	C5
6234	2.0	C5
6235	1.3	C2
6235	1.5	C14
6235	1.6	C14
6235	1.7	C14
6235	1.8	C14
6235	2.0	C14
6236	1.3	C4
6236	1.5	C3
6236	1.6	C5
6236	1.7	C5
6236	1.8	C5
6236	2.0	C5
6237	1.3	C4
6237	1.5	C3
6237	1.6	C5
6237	1.7	C5
6237	1.8	C5
6237	2.0	C5
6238	1.3	C4
6238	1.5	C3
6238	1.6	C5
6238	1.7	C5
6238	1.8	C5
6238	2.0	C5
6239	1.3	C11
6239	1.5	C12
6239	1.6	C12
6239	1.7	C12
6239	1.8	C12
6239	2.0	C12
6240	1.3	C4
6240	1.5	C3
6240	1.6	C5
6240	1.7	C5
6240	1.8	C5
6240	2.0	C5
6241	1.3	C6
6241	1.5	C6
6241	1.6	C6
6241	1.7	C6
6241	1.8	C6
6241	2.0	C6
6242	1.3	C3
6242	1.5	C18
6242	1.6	C20
6242	1.7	C20
6242	1.8	C21
6242	2.0	C21
6243	1.3	C4
6243	1.5	C3
6243	1.6	C5
6243	1.7	C5
6243	1.8	C5
6243	2.0	C5
6244	1.3	C4
6244	1.5	C3
6244	1.6	C5
6244	1.7	C5
6244	1.8	C5
6244	2.0	C5
6245	1.3	C4
6245	1.5	C3
6245	1.6	C5
6245	1.7	C5
6245	1.8	C5
6245	2.0	C5
6246	1.3	C4
6246	1.5	C3
6246	1.6	C5
6246	1.7	C5
6246	1.8	C5
6246	2.0	C5
6247	1.3	C4
6247	1.5	C3
6247	1.6	C5
6247	1.7	C5
6247	1.8	C5
6247	2.0	C5
6248	1.3	C4
6248	1.5	C3
6248	1.6	C5
6248	1.7	C5
6248	1.8	C5
6248	2.0	C5
6249	1.3	C2
6249	1.5	C14
6249	1.6	C14
6249	1.7	C14
6249	1.8	C14
6249	2.0	C14
6250	1.3	C4
6250	1.5	C3
6250	1.6	C5
6250	1.7	C5
6250	1.8	C5
6250	2.0	C5
6251	1.3	C10
6251	1.5	C10
6251	1.6	C10
6251	1.7	C10
6251	1.8	C10
6251	2.0	C10
6252	1.3	C2
6252	1.5	C1
6252	1.6	C1
6252	1.7	C1
6252	1.8	C1
6252	2.0	C1
6253	1.3	C4
6253	1.5	C3
6253	1.6	C5
6253	1.7	C5
6253	1.8	C5
6253	2.0	C5
6254	1.3	C4
6254	1.5	C3
6254	1.6	C5
6254	1.7	C5
6254	1.8	C5
6254	2.0	C5
6255	1.3	C4
6255	1.5	C3
6255	1.6	C5
6255	1.7	C5
6255	1.8	C1
6255	2.0	C1
6256	1.3	C2
6256	1.5	C1
6256	1.6	C19
6256	1.7	C19
6256	1.8	C20
6256	2.0	C20
6257	1.3	C6
6257	1.5	C6
6257	1.6	C6
6257	1.7	C6
6257	1.8	C6
6257	2.0	C6
6258	1.3	C6
6258	1.5	C6
6258	1.6	C6
6258	1.7	C6
6258	1.8	C6
6258	2.0	C6
6259	1.3	C4
6259	1.5	C3
6259	1.6	C5
6259	1.7	C5
6259	1.8	C5
6259	2.0	C5
6260	1.3	C4
6260	1.5	C3
6260	1.6	C5
6260	1.7	C5
6260	1.8	C5
6260	2.0	C5
6261	1.3	C4
6261	1.5	C3
6261	1.6	C5
6261	1.7	C5
6261	1.8	C5
6261	2.0	C5
6262	1.3	C12
6262	1.5	C13
6262	1.6	C13
6262	1.7	C13
6262	1.8	C13
6262	2.0	C13
6263	1.3	C4
6263	1.5	C3
6263	1.6	C5
6263	1.7	C5
6263	1.8	C5
6263	2.0	C5
6264	1.3	C7
6264	1.5	C7
6264	1.6	C7
6264	1.7	C7
6264	1.8	C7
6264	2.0	C7
6265	1.3	C4
6265	1.5	C3
6265	1.6	C5
6265	1.7	C5
6265	1.8	C5
6265	2.0	C5
6266	1.3	C4
6266	1.5	C3
6266	1.6	C5
6266	1.7	C5
6266	1.8	C5
6266	2.0	C5
6267	1.3	C4
6267	1.5	C3
6267	1.6	C5
6267	1.7	C5
6267	1.8	C5
6267	2.0	C5
6268	1.3	C3
6268	1.5	C18
6268	1.6	C20
6268	1.7	C20
6268	1.8	C21
6268	2.0	C21
6269	1.3	C4
6269	1.5	C3
6269	1.6	C5
6269	1.7	C5
6269	1.8	C5
6269	2.0	C5
6270	1.3	C11
6270	1.5	C12
6270	1.6	C12
6270	1.7	C12
6270	1.8	C12
6270	2.0	C12
6271	1.3	C10
6271	1.5	C10
6271	1.6	C10
6271	1.7	C10
6271	1.8	C10
6271	2.0	C10
6272	1.3	C4
6272	1.5	C3
6272	1.6	C5
6272	1.7	C5
6272	1.8	C5
6272	2.0	C5
6273	1.3	C4
6273	1.5	C3
6273	1.6	C5
6273	1.7	C5
6273	1.8	C5
6273	2.0	C5
6274	1.3	C4
6274	1.5	C3
6274	1.6	C5
6274	1.7	C5
6274	1.8	C5
6274	2.0	C5
6275	1.3	C9
6275	1.5	C9
6275	1.6	C9
6275	1.7	C9
6275	1.8	C9
6275	2.0	C9
6276	1.3	C4
6276	1.5	C3
6276	1.6	C16
6276	1.7	C16
6276	1.8	C16
